part_num,label_text,short_name,description,brief,status,old_location,location,min_quantity,total_on_hand,latest_inventory_num,latest_inventory_date,latest_backstock_num,latest_backstock_date,max_quantity,unit,%_on_hand,2017 restock: date order placed,price_per,supplier,brand,series,manufacturer_part_number,supplier_part_number,purchase_link,alternate/old_purchase_link,info_link,image_link,"Status (discontinued/obsolete/no longer required, etc.)",Serial #,inventory1,inventory2,inventory3,inventory4,inventory5,inventory6,inventory7,inventory8,inventory9,inventory10,inventory11,inventory12,inventory13,inventory14,inventory15,inventory16,inventory17,inventory18,inventory19,inventory20,,,back_stock1,back_stock2,back_stock3,back_stock4,back_stock5,back_stock6,back_stock7,back_stock8,back_stock9,back_stock10,back_stock11,back_stock12,back_stock13,back_stock14,back_stock15,back_stock16,back_stock17,back_stock18,back_stock19,back_stock20,
1536,,"ball bearing for 1/2"" shaft","ball bearing, plastic body, for 1/2"" shaft, flanged bearing, 1/2"" interior diameter x 1-1/8"" outside diameter x 0.313"" depth",,Discontinued,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",10,28,28,5/29/18,,,25,,280%,,$6.56,McMaster-Carr,,,,6455K23,mcmaster.com/#6455K23,http://www.vexrobotics.com/bearings.html part number 217-2731,,,,,20:6/21/17,28:5/29/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,"shoulder screw, 1/8"" diameter x 1/2"" length shaft","1/8"" diameter shoulder screw","shoulder screw, 1/8"" diameter x 1/2"" length shoulder, 4-40 threaded end, alloy steel, used as axle",,Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",10,10,10,5/29/18,,,24,,100%,8/7 GG added to buy list,$2.07,McMaster-Carr,,,,91259A157,http://www.mcmaster.com/#91259A157,,,,,,10:6/21/17,15:8/31/17,10:5/29/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,"shoulder screw, 1/4"" diameter x 2"" length shaft","1/4"" diameter shoulder screw","shoulder screw, 1/4"" diameter x 2"" length shoulder, 10-24 threaded end, alloy steel, used as axle",,Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",10,15,15,5/29/18,,,24,,150%,8/7 GG added to buy list,$1.41,McMaster-Carr,,,,91259A103,http://www.mcmaster.com/#91259A103,,,,,,20:6/21/17,5:8/31/17,15:5/29/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,"shoulder screw, 1/4"" diameter x 1-1/2"" length shaft","1/4"" diameter shoulder screw","shoulder screw, 1/4"" diameter x 1-1/2"" length shoulder, 10-24 threaded end, alloy steel, used as axle",,Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",10,81,30,9/16/22,51,10/7/22,48,each,810%,,$1.12,McMaster-Carr,,,,91259A546,http://www.mcmaster.com/#91259a546/=13d8jas,,,,,,40:6/21/17,40:5/29/18,30:9/16/22,,,,,,,,,,,,,,,,,,,,31: 4/29/21,51:10/7/22,,,,,,,,,,,,,,,,,,,
1550,"ball bearing, 1/4"" shaft","ball bearing for 1/4"" shaft","ball bearing, for 1/4"" shaft, 3/4"" outside diameter, shielded",,Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",15,30,0,5/29/18,30,6/6/23,50,,200%,8/7 GG added to buy list,$1.00,eBay,,,,,https://www.ebay.com/itm/132363561477,"http://www.ebay.com/itm/1-R4A-2RS-Premium-seal-bearing-1-4-x-3-4-x-9-32-ABEC3-C3-R4A-RS-bearings-/130634747721

http://www.ebay.com/itm/50pcs-R4A-ZZ-1-4-x-3-4-x-9-32-inch-Bearing-Miniature-Ball-Radial-Bearings-/121084336072?pt=LH_DefaultDomain_0&hash=item1c313057c8",,,,,15:6/21/17,25:8/31/17,0:5/29/2018,,,,,,,,,,,,,,,,,,,,30:10/7/22,30:6/6/23,,,,,,,,,,,,,,,,,,,
1554,"shoulder screw, 1/4"" diameter x 1"" length shaft","1/4"" diameter shoulder screw","shoulder screw, 1/4"" diameter x 1"" length shoulder, 10-24 threaded end, alloy steel, used as axle",,Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",20,57,27,9/16/22,30,6/6/23,48,each,285%,,$1.00,McMaster-Carr,,,,91259A542,http://www.mcmaster.com/#91259A542,,,,,,50:6/21/17,50:5/29/18,27:9/16/22,,,,,,,,,,,,,,,,,,,,1: 4/29/21,31:7/28/21,30:6/6/23,,,,,,,,,,,,,,,,,,
1558,"shoulder screw, 1/4"" diameter x 3/4"" length shaft","1/4"" diameter shoulder screw","shoulder screw, 1/4"" diameter x 3/4"" length shoulder, 10-24 threaded end, alloy steel, used as axle",,Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",20,40,20,1/9/23,20,6/6/23,48,,200%,,$1.31,McMaster-Carr,,,,91259A540,http://www.mcmaster.com/#91259a540/=13d8m50,,,,,,40:6/21/17,15:5/29/18,20:6/18/18,20:1/9/23,,,,,,,,,,,,,,,,,,,20:1/9/23,20:6/6/23,,,,,,,,,,,,,,,,,,,
1562,"bushing, 1/4"" shaft, 3/8"" outer diameter","1/4"" bushing","bushing, for 1/4"" shaft, flanged, SAE 863 Bronze, 3/8"" outer diameter x 1/4"" length x 1/2"" flange outer diameter",,Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",25,50,50,11/5/21,,,200,,200%,8/7 GG added to buy list,$0.57,McMaster-Carr,,,,2938T1,http://www.mcmaster.com/#2938T1,,,,,,20:6/21/17,40:8/31/17,37:5/29/18,50:09/23/19,50:11/5/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,"bushing, 1/8"" shaft, 1/4"" outer diameter","1/8"" bushing","bushing, for 1/8"" shaft, SAE 863 Bronze, 1/4"" outer diameter, 1/4"" length",,Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",10,24,24,5/29/18,,,50,,240%,8/7 GG added to buy list,$0.55,McMaster-Carr,,,,2868T32,mcmaster.com/#2868T32,,,,,,25:6/21/17,35:8/31/17,24:5/29/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,,"1/4"" bushing bearing","bushing bearing, for 1/4"" shaft, SAE 863 Bronze, 5/16"" OD, 1/4"" Length",,Discontinued,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",25,109,50,11/5/21,59,4/29/21,100,each,436%,8/7 GG added to buy list,$0.56,McMaster-Carr,,,,2868T42,http://www.mcmaster.com/#2868T42,,,,,,40:6/21/17,50:8/31/17,72:5/29/18,50:11/5/21,,,,,,,,,,,,,,,,,,,59: 4/29/21,,,,,,,,,,,,,,,,,,,,
1574,"pillow block bearing, for 1/4"" shaft","1/4"" diameter pillow block","pillow block bearing, for 1/4"" shaft, overall length 2-1/4""",,Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",2,3,3,5/29/18,,,4,,150%,8/7 GG added to buy list,$9.83,McMaster-Carr,,,,,http://www.mcmaster.com/#5912K1,http://www.mcmaster.com/#8600n3/=qujumm,,,,,1:6/21/17,4:8/31/17,3:5/29/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,#4-40 nut,#4-40 nut,"nut, #4-40, zinc plated",,Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",100,515,515,6/18/18,,,200,,515%,,$0.0087,McMaster-Carr,,,,,mcmaster.com/#90480A005,https://www.fastenal.com/products/details/36012?r=~|categoryl1:%22600000%20Fasteners%22|~%20~|categoryl2:%22600072%20Nuts%22|~%20~|categoryl3:%22608621%20Hex%20Nuts%22|~%20~|sattr03:^%22Imperial%20(Inch)%22$|~%20~|sattr05:^40$|~,,,,,10:6/21/17,15:5/29/18,515:6/18/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,#4-40 locknut,#4-40 locknut,"locknut, #4-40, with nylon locking insert, zinc plated",,Active,,,100,300,,,300,6/6/23,500,,300%,,$0.0343,McMaster-Carr,,,,90631A005,mcmaster.com/90631A005,,,,,,,,,,,,,,,,,,,,,,,,,,,,300:7/29/21,300:6/6/23,,,,,,,,,,,,,,,,,,,
1582,,ball bearing for 5mm shaft,"ball bearing, for 5mm shaft, flanged, double shielded",,Discontinued,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",3,3,3,6/18/18,,,25,,100%,8/7 GG added to buy list,$8.23,McMaster-Carr,,,,7804K136,mcmaster.com/#7804K136,,,,,,0:6/21/17,10:8/31/17,3:6/18/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,,"1/4"" shaft ball bearing","ball bearing, for 1/4"" shaft, 3/8"" outer diameter, shielded, flanged",,Discontinued,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",5,0,0,5/29/18,,,25,,0%,8/7 GG added to buy list,$5.28,McMaster-Carr,,,,57177k375,http://www.mcmaster.com/#57155K375,,,,,,0:6/21/17,10:8/31/17,0:5/29/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,,"1/8"" shaft ball bearing","ball bearing, for 1/8"" shaft, 1/4"" outer diameter, shielded",,Discontinued,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",5,8,8,5/29/18,,,25,,160%,8/7 GG added to buy list,$5.12,McMaster-Carr,,,,57177k365,http://www.mcmaster.com/#57155K365,,,,,,1:6/21/17,10:8/31/17,8:5/29/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,#10-24 hex nut,#10-24 hex nut,"hex nut, #10-24, zinc plated, for shoulder screws",,Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",100,450,300,5/29/18,150,6/6/23,200,each,450%,,$0.02,McMaster-Carr,,,,90480A011,https://www.mcmaster.com/90480A011,,,,,,300:6/21/17,300:5/29/18,,,,,,,,,,,,,,,,,,,,,162: 4/29/21,150:6/6/23,,,,,,,,,,,,,,,,,,,
1568,,"1/4"" bushing","bushing, for 1/4"" shaft, SAE 863 Bronze, 1/4"" outer diameter, 3/8"" length",,Discontinued,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit","SHELF-B-5 : Shoulder screws, bearings, & bushings kit",25,75,75,5/29/18,,,75,,300%,8/7 GG added to buy list,$0.41,McMaster-Carr,,,,2868T33,http://www.mcmaster.com/#2868T33,,,,,,15:6/21/17,45:8/31/17,75:5/29/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,,#2 lock washer,"washer, tooth lock, for #2 hardware",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,2,2,6/21/17,,,200,,4%,,$0.025,McMaster-Carr,NA,,,,https://www.mcmaster.com/#98438A200,,,,,,2:6/21/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,,#4 lock washer,"washer, tooth lock, for #4 hardware",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,2,2,6/21/17,,,200,,4%,,$0.0203,McMaster-Carr,NA,,,,https://www.mcmaster.com/#95584A200,,,,,,2:6/21/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,,#6 lock washer,"washer, tooth lock, for #6 hardware",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,200,200,6/18/18,,,200,,400%,,$0.0209,McMaster-Carr,NA,,,,https://www.mcmaster.com/#95584A201,,,,,,2:6/21/17,200:6/18/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,#8 lock washer,#8 lock washer,"washer, tooth lock, for #8 hardware",,Active,Hardware Drawer 4,Hardware Drawer 4,50,355,155,7/21/21,200,6/6/23,200,,710%,,$0.0236,McMaster-Carr,NA,,,,https://www.mcmaster.com/#95584A203,,,,,,2:6/21/17,200:6/15/18,155:7/21/21,,,,,,,,,,,,,,,,,,,,200:7/29/21,200:6/6/23,,,,,,,,,,,,,,,,,,,
1638,,#10 lock washer,"washer, tooth lock, for #10 hardware",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,2,2,6/21/17,,,200,,4%,,$0.0247,McMaster-Carr,NA,,,,https://www.mcmaster.com/#95584A205,,,,,,2:6/21/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,"1/4"" lock washer","1/4"" lock washer","washer, external tooth lock, for 1/4"" hardware",,Active,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,202,102,2/19/19,100,6/6/23,200,,404%,,$0.0331,McMaster-Carr,NA,,,,https://www.mcmaster.com/#95584A207,,,,,,2:6/21/17,102:02/19/19,,,,,,,,,,,,,,,,,,,,,200:6/19/18,200:01/22/19,100:02/19/19,100:7/15/21,100:6/6/23,100:6/6/23,,,,,,,,,,,,,,,
1642,#8 split washer,#8 split washer,"lock washer, #8, split, 0.277"" outer diamter x 0.174"" inner diameter, yellow zinc",,Active,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,0,0,6/21/17,,,200,,0%,,$0.01,Fastenal,NA,,31161801,0157717,http://www.fastenal.com/web/products/details/0157717?searchMode=productSearch&zipcode=&filterByStore=&filterByVendingMachine=,,,,,,0:6/21/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,,#2 split washer,"lock washer,  for #2 hardware, split",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,200,200,6/18/18,,,200,,400%,,$0.0152,McMaster-Carr,NA,,,,https://www.mcmaster.com/#92146A520,,,,,,1:6/21/17,200:6/18/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,,#4 split washer,"lock washer, for #4 hardware, split",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,400,400,6/18/18,,,200,,800%,,$0.0152,McMaster-Carr,NA,,,,https://www.mcmaster.com/#92146A530,,,,,,1:6/21/17,400:6/18/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,,#6 split washer,"lock washer, for #6 hardware, split",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,200,200,6/18/18,,,200,,400%,,$0.0153,McMaster-Carr,NA,,,,https://www.mcmaster.com/#92146A540,,,,,,1:6/21/17,200:6/18/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,,#8 split washer,"lock washer, for #8 hardware, split",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,200,200,6/15/18,,,200,,400%,,$0.0166,McMaster-Carr,NA,,,,https://www.mcmaster.com/#92146A545,,,,,,1:6/21/17,200:6/15/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,,#10 split washer,"lock washer, for #10 hardware, split",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,200,200,6/18/18,,,200,,400%,,$0.0202,McMaster-Carr,NA,,,,https://www.mcmaster.com/#92146A550,,,,,,1:6/21/17,200:6/18/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,,"1/4"" split washer","lock washer, for 1/4"" hardware, split",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,304,104,2/19/19,200,6/6/23,200,,608%,,$0.0368,McMaster-Carr,NA,,,,https://www.mcmaster.com/#92146A029,,,,,,1:6/21/17,4:6/21/18,104:02/19/19,,,,,,,,,,,,,,,,,,,,300:6/19/18,200:02/19/19,200:7/15/21,200:6/6/23,,,,,,,,,,,,,,,,,
1590,,"5/8"" washer","washer, for 5/8"" hardware, black lustre coated steel, 1-3/4"" outer diameter x 0.688"" inner diameter",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,10,11,11,6/18/18,,,12,,110%,,$1.22,McMaster-Carr,NA,,,96582A371,http://www.mcmaster.com/#96582A371,,,,,,30:6/21/17,1:5/25/18,11:6/18/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,,"3/8"" washer","washer, 3/8"", low carbon zinc finish steel, 2"" outer diameter x 0.406"" inner diameter",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,25,5,5,5/25/18,,,50,,20%,8/7 GG added to buy list,$0.35,Fastenal,NA,,,33222,https://www.fastenal.com/products/details/33222?r=~|categoryl1:%22600000%20Fasteners%22|~%20~|categoryl2:%22600089%20Washers%22|~%20~|categoryl3:%22600097%20Flat%20Washers%22|~%20~|sattr04:^3/8%22$|~%20~|sattr06:^2.000%22$|~,,,,,,20:6/21/17,13:8/31/17,5:5/25/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,,"3/8"" washer","washer, 3/8"", low carbon zinc finish steel, 1-5/8"" outer diameter x 0.406"" inner diameter",,Active,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,25,15,15,5/25/18,,,50,,60%,8/7 GG added to buy list,$0.29,Fastenal,NA,,,33223,https://www.fastenal.com/products/details/33223,,,,,,0:6/21/17,30:8/31/17,15:5/25/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,,"1/2"" washer","washer, 1/2"", low carbon zinc finish steel, 1-1/2"" outer diameter x 0.531"" inner diameter",,Active,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,25,75,75,5/25/18,,,100,,300%,8/7 GG added to buy list,$0.27,Fastenal,NA,,,33225,https://www.fastenal.com/products/details/33225,,,,,,0:6/21/17,75:8/31/17,75:5/25/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,,#8 fender washer,"washer, for #8 hardware, fender, 3/4"" outer diameter x 0.174"" inner diameter, stainless steel",,Active,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,50,50,8/26/22,0,8/26/22,200,,100%,8/7 GG added to buy list,$0.15,McMaster-Carr,NA,,,91525a107,http://www.mcmaster.com/#91525a107/=13dskfj,http://www.fastenal.com/web/products/details/78207,,,,,30:6/21/17,300:8/31/17,20:5/25/18,93:6/21/18,50:8/26/22,,,,,,,,,,,,,,,,,,100:6/20/18,100:01/22/19,52:7/15/21,0:8/26/22,,,,,,,,,,,,,,,,,
1604,,#0 washer,"washer, for #0 hardware, zinc plated steel, 1/4"" outer diameter, 0.068"" inner diameter",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,25,75,75,5/25/18,,,125,,300%,,$0.12,McMaster-Carr,NA,,NA,94744A118,http://www.mcmaster.com/#94744A118,,,,,,50:6/21/17,75:5/25/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,,"3/8"" washer","washer, 3/8"", low carbon plain finish steel, 0.812"" outer diameter x 0.406"" inner diameter",,Active,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,100,1,1,5/25/18,,,150,,1%,,$0.08,Fastenal,NA,,,0159723,https://www.fastenal.com/products/details/0159723?r=~|categoryl1:%22600000%20Fasteners%22|~%20~|categoryl2:%22600089%20Washers%22|~%20~|categoryl3:%22600097%20Flat%20Washers%22|~%20~|sattr06:^0.812%22$|~,,,,,,100:6/21/17,1:5/25/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,,"1/4"" washer","washer, for 1/4"" hardware, zinc chromate plated steel, 0.734"" outer diameter x 0.312"" inner diameter",,Active,Mechanical Parts Drawer #5,Mechanical Parts Drawer #5,100,300,100,9/16/22,200,6/6/23,300,each,300%,,$0.0834,McMaster-Carr,NA,"1/4""-20",NA,98026A029,http://www.mcmaster.com/#98026A029,,,,,,40:5/25/18,140:6/15/18,100:9/16/22,,,,,,,,,,,,,,,,,,,,256: 4/29/21,200:10/7/22,200:6/6/23,,,,,,,,,,,,,,,,,,
1610,,#10 washer,"washer, for #10 hardware, zinc yellow chromate plated steel, 1/2"" outer diameter x 0.220"" inner diameter",,Active,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,100,450,300,9/16/22,150,6/6/23,125,each,450%,8/7 GG added to buy list,$0.0786,McMaster-Carr,NA,,,98023A114,http://www.mcmaster.com/#98023A114,,,,,,30:6/21/17,130:8/31/17,30:5/25/18,100:6/18/18,118:6/21/18,300:9/16/22,,,,,,,,,,,,,,,,,72: 4/29/21,162:7/26/21,150:6/6/23,,,,,,,,,,,,,,,,,,
1612,,#6 washer,"washer, for #6 hardware, 18-8 stainless steel, 5/8"" outer diameter x 0.149"" inner diameter",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,100,75,75,6/21/18,,,200,,75%,8/7 GG added to buy list,$0.066,McMaster-Carr,NA,,,90313a101,http://www.mcmaster.com/#90313a101/=13ecyyy,,,,,,30:6/21/17,200:8/31/17,50:5/25/18,75:6/21/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,,"5/16"" washer","washer, 5/16"" low carbon zinc finish steel, 0.688"" outer diameter x 0.344"" inner diameter,",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,25,35,35,5/25/18,,,100,,140%,8/7 GG added to buy list,$0.06,Fastenal,NA,,,33080,https://www.fastenal.com/products/details/33080,,,,,,2:6/21/17,35:5/25/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,,"3/8"" washer","washer, for 3/8"" hardware, 18-8 stainless steel, 7/8"" outer diameter x 0.406"" inner diameter",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,25,98,98,6/21/18,,,125,,392%,,$0.06,McMaster-Carr,NA,,,92141A031,http://www.mcmaster.com/#92141A031,,,,,,0:6/21/17,96:5/25/18,98:6/21/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,,#4 washer,"washer, #4, low carbon zinc finish steel, 0.312"" outer diameter x 1/8"" inner diameter",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,100,400,400,5/25/18,,,500,,400%,,$0.04,Fastenal,NA,,,33066,https://www.fastenal.com/products/details/33066?r=~|categoryl1:%22600000%20Fasteners%22|~%20~|categoryl2:%22600089%20Washers%22|~%20~|categoryl3:%22600097%20Flat%20Washers%22|~,,,,,,100:6/21/17,400:5/25/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,,#4 fender washer,"fender washer, for #4 hardware",,Discontinued,,,25,200,,,200,7/29/21,500,,800%,,$0.19,McMaster-Carr,,,,91525A411,mcmaster.com/91525A411,,,,,,,,,,,,,,,,,,,,,,,,,,,,200:7/29/21,,,,,,,,,,,,,,,,,,,,
1624,,#8 washer,"washer, for #8 hardware, 3/8"" outer diameter, 0.025""–0.040"" thickness ",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,100,400,200,8/26/22,200,6/6/23,100,,400%,8/7 GGadded to buy list,$0.02,McMaster-Carr,,,,92141A009,mcmaster.com/92141A009,https://www.fastenal.com/products/details/33072,,,,,4:6/21/17,50:5/25/18,68:6/21/18,200:8/26/22,,,,,,,,,,,,,,,,,,,400:7/29/21,200:8/26/22,200:6/6/23,,,,,,,,,,,,,,,,,,
1626,,#3 washer,"washer, for #3 hardware, passivated, 1/4"" outer diameter x 0.015"" inner diameter",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,100,575,575,6/18/18,,,200,,575%,,$0.01786,McMaster-Carr,NA,,NAS 1149-CN332R,98017a605,http://www.mcmaster.com/#98017a605/=13dpphg,,http://www.mcmaster.com/#98017a605/=13dpphg,,,,30:6/21/17,75:5/25/18,575:6/18/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,,#8 lock washer,"washer, lock, for #8 hardware, external toot",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,50,300,300,5/25/18,,,200,,600%,,$0.02,,,,,,,http://www.fastenal.com/web/products/details/71257,,,,,300:6/21/17,300:5/25/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,,"3/8"" washer","washer, 3/8"", low carbon zinc finish steel, 1-1/2"" outer diameter x 0.406"" inner diameter",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,25,75,75,5/29/18,,,100,,300%,8/7 GG added to buy list,$0.18,Fastenal,NA,,,33220,https://www.fastenal.com/products/details/33220?r=~|categoryl1:%22600000%20Fasteners%22|~%20~|categoryl2:%22600089%20Washers%22|~%20~|categoryl3:%22600097%20Flat%20Washers%22|~%20~|sattr04:^3/8%22$|~%20~|sattr06:^1.625%22$|~%20~|sattr06:^1.500%22$|~,,,,,,0:6/21/17,50:8/31/17,75:5/29/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,,assorted washer,"washer, assorted",,,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,0,0,,,,,200,each,,,$0.15,Repurposed,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,,#4 washer,"washer, #4, zinc finish, 0.276"" outer diameter x 1/8"" inner diameter",,Discontinued,SHELF-B-5 : Washers Kit,SHELF-B-5 : Washers Kit,100,0,,,,,200,each,0%,,$0.03,Fastenal,NA,,31161807,149228,https://www.fastenal.com/products/details/0149228?term=%234+washer&r=~|categoryl1:%22600000%20Fasteners%22|~%20~|categoryl2:%22600089%20Washers%22|~%20~|categoryl3:%22600097%20Flat%20Washers%22|~%20~|sattr01:^%22Imperial%20(Inch)%22$|~%20~|sattr02:^Steel$|~%20~|sattr04:^5pound4$|~,,https://www.fastenal.com/products/details/0149228?term=%234+washer&r=~|categoryl1:%22600000%20Fasteners%22|~%20~|categoryl2:%22600089%20Washers%22|~%20~|categoryl3:%22600097%20Flat%20Washers%22|~%20~|sattr01:^%22Imperial%20(Inch)%22$|~%20~|sattr02:^Steel$|~%20~|sattr04:^5pound4$|~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
